from,to,amount,tx_hash,block
0x702bf425a1307e8dc4741e47c118f55f5997f7d2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x7e701fd986e22b5caf48a8f6e29e3c062544ed24a9b7369feb69185421a4346c,7140016
0x542600c14a979053642fd13548cf92f1439c419d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0587,0xf75b44eef6dfb5b5d76e6e9d0a7f46e8aaa1af78de0cc679276339806d3b1ccd,7140016
0x2395c35e585092a9b40eb4f252f29f4cc9b9de53,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x324a1035d5946414eb48607d2b2233fce61ddca2300ff31bb290ed643cd87c6b,7140017
0xdfc3d289ddd1919ab569fa873a2b8c8277e0cca7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1753,0x0c95a98196341847da92076d0bdd647906e852d5804791748dd7f4534afefc2c,7140018
0x81c61230e609fb012208ae38a177a0bd00275bd7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0587,0x90c08088781b68e585a2c4ccdbd561cc71ad49f363ad45daccff5daa5e039014,7140018
0x1892fea00e7135de6f05ded51445da6834018252,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0587,0xfcae3c5f00b729c574d437c1379ae7dc026de9e04838b3bc86eeaaa39382360d,7140018
0x6c91527d399db28e27c34e34606631b0bcb0898d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0587,0x31cd368a7cfdd70166cf7021da0f8bc33f4a4c76743d33a7fbba20d922702310,7140018
0x1da0e1ea793f6f92f6f00989558e4bdab085d37a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.175,0xa0edbf6846c438a7bfe5441a8d62d8cc1c233512e3e82d7984afad1fbbe240be,7140019
0xc6929acc9b4db8d8c9e7eebd6f1344ab923926f8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1751,0xc5fc9ac2059ecc6152fc42b6e24f39094935c8c9af675efda33f905ad2da8cc9,7140019
0x16cc421d50b87600fff1cfabd7fcec0c7f90c929,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0587,0x8b05a55f949ac57fe1a4ceb77bc65257cb6775c26c2866909d828ac553657b67,7140019
0x92eede0bd4b09d637100d8819368dd1c8e0f394b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xdccd3deca046eea70da9707f0513ab3b0c0f747b1b9c9701cf64311c675a89a8,7140019
0xf2af0d0da002f882f04b64bb4eb74c502011a20c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x8720fa1cb16c86d088b943c10e0e3c6d4ed34f0c7e1b9b2ee9b1659d56a4806b,7140020
0xa5af310038be41516d2fcdf26cb9c68509b841df,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x12c5e240a438d5c9b866e2290b0499edf9e53da252de20483fd5de36fbd7cafb,7140021
0x09c21c024b60fb480049dcd0cdbd825b70557d27,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0585,0x661bf981e15ad19e7b1eff6a819d4ef5d968b0fbcd7f942c4e74eb47d26a9abd,7140021
0x7486a6357bff2c2166fbeeeb9d0fd15be2ac7a30,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x00edaf3aef78bd0303bfe35c51b7ab087a0cb4eb71df5ab528febaa2c5ab07cf,7140021
0x414d69ce0b817e95b598459e351f10377e7eb126,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0583,0x696d6c824dc23b76503bd4c233052088cd2fbe22158d0006f021863bed3f4f0b,7140023
0x05c67ac781ed82dff222bba20dfdd7e08367bab3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x321af18055e3a9eb659a6093bf7c873cec9c662dd343eb11f1f6a632031d4f54,7140023
0x155dc0153f3e0b38f422b623fde9d89b037f147a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xfcf4bdfec8edf82ad8cdb5d71454ecc8ed5098f3e0e94dc3ea3780ec91368e95,7140024
0xb4af25c43f61d17450293010c1578abbe779c042,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0582,0x1c9765b00e5413aee6d333163ef354212ddfb1f18fd587ecbbb4802b830e196b,7140024
0x9d51966ffb9fd67eb77d7e1b98472db03966be32,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0581,0x109e9072b6fbf7bd02b0b01df7fba482bcbddcbcb42b4468908ab882981abe7d,7140025
0xa3d07502349f945335b025fc65570c4b77f00ba5,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0581,0xbd3470cb2d523dc4f6caa96de9ef9f11464b8293e1e81260ca6b602c01433bcb,7140026
0x173dd9c2b7befed037f94e462e73d472807bb001,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x3db6fb9b4faed7af561c1fcaa82c49facc19b30ed73f0f491e7b37385c60689d,7140026
0xeccbdae4711761f12c31d7e02fbfcf752865c373,0x3b46c790ff408e987928169bd1904b6d71c00305,0.058,0xa48a329de8655c04a6937262cd7af46f5f4f90f95132f5510d9d31719335e579,7140026
0x25b2b38863972834c3d2d007096672f6ba8c00df,0x3b46c790ff408e987928169bd1904b6d71c00305,0.058,0x57ad91bed63d3bd22f0ad549cc68da6d3d8e34a86162c489647f8f7d3e00f84f,7140027
0x7a7dc63af3c6082d8863f5e6682fce65161cd029,0x3b46c790ff408e987928169bd1904b6d71c00305,0.058,0x1bc56aaa9b64a11eff6e0e4c65a9b66805ce8109c48c4b8974f0a8e5d58ab7c8,7140029
0x30f0eb66d8f615af7349186bb024bb9b2bf81f6d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x245258881acb64f04a896fbf872630c1d3176a71e07799782b8aff171fc9b0c4,7140029
0x35867fd25dc2af59606959ab449732a4394cdbab,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0579,0x6b32b1b4fb531d6bc4744499f569c9150b3076a3f5103b1054cefa809dbf6649,7140029
0xefad9f272876e49b439e3e9e5520cbdd4bede767,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0579,0x6561aa90cd391653200282bdea7b3edec6a74721aff2a747f6aa04d1485e5948,7140029
0x4e7af30066fc7e3ee3d062e1c794b112883b0923,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1739,0xd4caba52bd5fcada41ff338e3d9b20f03070892c6bfa88203758302e3a4e16c2,7140031
0xf2ef564910cccd1e2947906383934e48f71bcef0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1739,0x856d3b8acd7c5be4752fa182765d58af361c348dc3e96a1ea97994b1014214e6,7140031
0x6ddb6b01ed03946e02324b9859d2e9429b3d16fa,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x31c9fc9207d1d346efd6f9414b37e6ef928b2b6634356374595073eec8fd4fa9,7140031
0x2f88cc05bdef33c35681c0c158629f69e9bba85a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0577,0xa1508fed592e05076269f3465c77a973720eea599c63caf56e1e2d2ef4de8827,7140031
0xb454a39c55610ce8270a8a9591698a6e0db9f6e0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x0ccff1115395f86984291d85fb8edc9c8c7eef45a2b7784dfcb1e4f316a2d87f,7140032
0x9d922d9cad27b597c59877a3a7a99e0c41226a91,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1737,0x0d81889734432a5a10e6e6dc0ec7a109a515cf2a99ee188bab72d65a1d4789c2,7140034
0x15068c208ea477a7bcbc8196dcf0f8fdf72eb971,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x6378179d815afe065cf8fd248a1cfd7e0c6c3ac902fc0fb0152de90f186bac3c,7140034
0xfdc4b650e438a43931a7b9542b6e95d02dc629a4,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1737,0xfb8902fee079b7d46872b47390b84e5b46354ada2c5f8a4ed463c26a6a8d8a47,7140035
0xc26c640057bd55dfef8ed876a70b475d51b1b15c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1737,0xadc3cbb9161be446f34b2fb911974a399ec5d5853ff2d2662f11791e76341723,7140035
0x87e7c82b8d900c22d00dc00b2bc40cc0c5e09d08,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0573,0x966c7f9729f5c509a9b078f5e05765913bd94700009308270371986eccc0d9b6,7140035
0xcc16d62dcf7cd4904f56684aabcb19e6440a05ec,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1735,0xca83cf1865a88d44c404e21f5e0bc3e92474d18f4fea4c140da020c3ebbf4f26,7140035
0x125d274685ef6489d3722c396f22724e6d86d3e7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0572,0xc816b9dd7ad4bbe6073f0a8dabca73e860ad6588426588a53a5dd9643ec07ca3,7140035
0xab7c6c5ec4219bce967e15870cb9cebfe7ad0743,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xd86379e8e64384feefa89b6bb32c9f46f530dd33f5378d10bfd46921deb97330,7140036
0xbaad634dc78aa4d7e749ae562977278431a83ad9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1735,0xf8f52d01123224dfc7056043167208b4842fb76ce6574f228d0cde0e1acce303,7140036
0x3099da480186b53b30e2939ab3c55ec0e347990f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x92dd3054960831f8f04d93799b0713aabecfca98fc6fd3c9c02f7e49802176ed,7140037
0x305a4162949c1c389694be7a97c0d8b26a112078,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0571,0x263e14a536de805b8c5d0b96a8c22c7bbc48bb97b5226784e24fb98fb226660e,7140037
0xc1e2c310687a907aa092ff0979c36807e5586ef4,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x7f71059ebf3f0339f616651f6aa4449667e1f80ba7fa9046469c638c70667eb2,7140038
0xf71fcffca5009c84dfc567a87e3121c1a4423e7c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xeb7c710f40f1d8760cc351aad65eb417b30f981ebc02eae868fd3d11102f71eb,7140038
0x2dc5a49f12c828bfc88bc6ac577b09e0a67b0d5f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xf9958424e593e5f575ba2cd8e9ba89c928708492bee3bfbfc54fe13fe889c893,7140038
0x58e2a9487c6edd78e9686e599a5b1ab6b75416dc,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0569,0x2ab3e40808c384d416bfef0d37bf5d191a2404e412ce278e1d15f9d9c2ec7c60,7140039
0xc1fe5606aaf38f64030aa53ca69683e67ac983ed,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0568,0xb37729b35a2ed7320df6a71a639e8c727b77343c8a45a9738b362af743b96552,7140040
0xc298f7ee8e94c3d4c56bf1340982bc8d74b20211,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1731,0x980ac206f01f0fdd5840ec3b5ed90d19ee4c0baf7695d652deacc24228559ecb,7140040
0x6d15d7538fb0a59ff3ae59935a0df06ed8d9b807,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0567,0x3332dd8232cfa907724d33d6e90337e1ee735e194bc22c7abc964a61a6449606,7140042
0xe2ad370b959c53bdf83ebf2f1d346cce28b571ab,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1728,0x7c4716566cc39a7d19a7170cb19316f1d6c4afcb16b8ef9c9835cec1f12578d1,7140042
0xe85dea4800f0802f6ab4bed40bd34eab4d925cea,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1729,0x365ccb13bff85036ab65dc1559f2e2e0f0b5e96f2ef33cc2948d57dc6d088ed6,7140042
0x09fa3c70a781b5ac7d0994957295e7e7e38a626f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x9602e603a954b12df7b129dc053f53c6b6d8ab583ff8faa0d8514905e6224836,7140042
0x314809f7677a3a2e280c6888d69e510a2e6b9921,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x419b2be95140a949ea2f92b4852024e6b1ff7dc2c8ebd80abf5c6156c05b1763,7140042
0x7ff3d0b38834e8d8c51c678501eb0b036223aa7e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xe39e4448e870da0fe49d10004bb675c7194312cdbf5a0cd89dbf9dcc4af93147,7140042
0xd37b5a19cee1dcc787d4e68195c19076e59fa59d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1727,0x2f713f1f274a45d4ba39742bc00a29835ad2e8157f53a20015e7a53d3879512f,7140042
0x77b94c1257efe997cf0b73b0abee8b69969dcd88,0x3b46c790ff408e987928169bd1904b6d71c00305,0.173,0x207f4bdb06f1dd96428aa5bbc1e2793e2dbddb4988aab64e4e1cddadd057260e,7140042
0x79fc641b9fbd6638b9c7d954622ea0a902e05570,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0565,0xc775ab4753bc6dd3538c426aa6ae265c7c946ed1519d62ae1de9e7d28b3bf8bb,7140043
0x655919c8fe0f8eadc58762481abcb61274cb304c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xdb77db35c5e7c7614d5cb305db617dedb058f07aeda9eed9bfc2ca9065e64674,7140044
0x9813b71b4f376c6a2234572cae9bbbb0b51e2ffc,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x266fd594dfe946dfd5e265a8d8c9541733146abfa2438489d8000bd28e8be10b,7140044
0xd6cd7765254e5d6f3103f568f49c06a32b0050ab,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0559,0x75764f61ed366167e7c08049ff30c0bd452b3ad54aa9416161b2186c6fbe5810,7140044
0xda8a75e77819526f3749d4e054f257d96511cbdf,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x1f1ba3b37247002570f6afaedc672920f62a685ca72e28b126d44f20dc5a1c24,7140044
0x5d1f6340be70c3a95933a926e354f9f4afd860d0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xd6ec3a6c064bee2cf3248d564e1d6934adee17efefbffd8622d3376d0597b58e,7140044
0x5ceb188ac0544a4420c3bbfed7bc7d93e575aa05,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0558,0x37eb0da0235c47ade31593d15b22b455d3c63c2bcb59c02c6203b3c98e14314b,7140044
0xa8b0beec692e537d609d0cf2de5a7e44f6124516,0x3b46c790ff408e987928169bd1904b6d71c00305,0.056,0x892bd0a7c46634d564bcd916a5681399eb0bb6182af891609d1e65eaa5c8fd3a,7140044
0x54e8278934a765b9c5598284bcc5e464aa1028a8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0558,0x412adb3f8be31f788e2659a0360efcba64cfe2ca2158fbbc55f2a2e611894eeb,7140044
0xf2420c82f485268d98c0786d07b9d1cb59a6bda9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1721,0x656d8517309096acd6ae9210cd6d6b7e1679dd0c268615a2dcb78f502600b1b5,7140044
0x9b7b5211cc9b33bd1eccd8bb454cc8fd314e3409,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0559,0xefdd57b688eb3c47d9156e64811ea742c5e704a7d07d35f20779eda8f046bb27,7140044
0x410d5113f37d76d071f91e7cbc3946cac0000eab,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x64be8faaca4b0eb56108e41fb47c9a337e802ae7595f2f2fa85a018691c2628d,7140045
0x410f08a324e9bf91dfb3b65a832360f02cfaada2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.172,0xc426bc444cee2e5a439fa56dda510494a627499a22420e7ee502976a48f6affa,7140046
0xf7ddb0a82f6cfae9f8eb24e32226d07d3c33cb00,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1718,0x5a21df32d33f5bc6d66ae499553cd4a7c57a9c66058cd7799f9c264ae8caa747,7140047
0x0307e00a3dd1df18b1aeba6cad8060e5ec17374d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0557,0x93ec6ab53a0be03e96f9d008f90c3d877e460f4ae9ea286e2a2f068c53bd05fd,7140047
0x2ae643d5ecda59b25f32a619b49a833424f77021,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x2db59a58a2b18aba0ff229a2eea7adfa73f0e8e8ab675f5219b50765502475e0,7140047
0x4edef77d68ee445c5b2d4b67a1e9525ae0bf3d90,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x6527ad97b0fc6c312968af620216c8271997091212ad6c4b1ee0e487cf58f9d9,7140047
0xada7912def0741062f4210af3f1a49d2774e855c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1717,0x6d039ccef60c8785a55c9697d9e4955857ced5f82e570049283e710d07f2a857,7140048
0x72dc3a6301f9eb4817797ed77c2802a26476e415,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0556,0x3b538a336e2af9916ca604d960a8062096d33e987dbb2c0b9c21c2c025369788,7140050
0x70b8e168366a8f142e7c9e82ca23a75535ecaace,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1716,0xf22c949ffcc0eb46ff941936c41e5a49001ff931e43a7523d646ae9c581119f4,7140050
0x63de197a26c74a0fb0323bb4e9e798bf0ad5ed72,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1716,0x18be8abb197ed8dff59ef0c1da32778c22c9f995db5c08ad508da686d6c0a89a,7140050
0x977880b06e5e3b975deb9df311e57046f311bb0e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0554,0x32dfa685ecee216c478dc16e7bfb8aad433a5dfc517c46e6cf3b67663f501a3f,7140051
0xe082a22be8c209434498fb43d7272db722615ed3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x0dd70d8843dbe38339a90196c6ba5842ef5932e864e29c2345750e091847bba7,7140051
0x07b986865dfc260edfa45f397426c708736c48f5,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1715,0xdf3a2b8ad7b0397abcadabc9e4ec0a2bd817f873ac4db8189d5cab8f8a2fb438,7140051
0x968bfd77c17989da370e6115e983abd11ce819bc,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0551,0x6a7870a9e2b467f9cd31caf194c6d09148d502bd70f886fe44e827e3b8f08c0f,7140052
0x849fc0af0f690aecf365c5ba1757256063682672,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xbcaaffd3ba100dc031234258fff5b2ffe31e62274544ef54a789238e76105013,7140052
0x6bec511692f4bd36b0d6b6775ad5ace6f22fe9f6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1713,0xf4c9542d4317df5c3b034cdd67fe5a6bcb7041921d02057453e7089d0bff0e87,7140052
0x557c9b5cf757a0004d46bb1f60b74f562d2610c0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x003f924edb87043c9b9b06d051f03a882d9b592f7c85ebcf5157d7083cbb4ac0,7140052
0x5fe90420602dfd51a6385babab100ec135a5f80f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.055,0xa5bac20ab1d500e3fa1206b7d694be598954f2649dfb3575372e4738ae6018e7,7140052
0x4bfdc13b00c1153355d55f6218ed8337edd4b26e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xab7230d83806d0f2e157c036caefcf5a70b39f93464ca100a90eab0fe60e60c6,7140052
0xa5f3174df5369f38b9d6a1d9f384a3772eda474c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.055,0x8cf0f3ba795ac2b1b902340b3f4bb13b865bb0fe0fdd0b5d24b74837af64c607,7140053
0x688525bdddff13b6761f64296f10d4545e092a1c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0547,0xb9a463a695c876e71ccb4e1a7caf64d0cc9a612269165d3df8011d34f0ce61bc,7140054
0x7be7ae013e8e0271c86ddca5889f54371e4a3b30,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xa2443a49fbec3df5a151d739c5dc04101744ddcd16372b82f6be1e4c589b9ed5,7140054
0x6662c1f2428bcc71175e318dd21a1582f929c768,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xf5cbd931834c860774ae4c157d92dee94e62aa97f5c125da643a0429cc9bc72d,7140054
0x431eb230f309b2c64ae4476f7916397d1fbfd69c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.171,0xad3c0b771fd0c7ed7e8db0236b6f221f2bdafa1104945c84e5213cc398033cfc,7140054
0xa69d3049e459f87e4daf5dc3535e9ee2e57cdb0a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.171,0x472b1056011f887271a456d04045adc0185c2427f64eaaff0e4e8ad12c904660,7140054
0xf6f561a0cf42d24ec472b646610349c0e8ee821e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1708,0x04786cf408a663b94f5c520b708355bb9b213e4af14b232dc161aa7feb3c9640,7140058
0x4da2b012a6a787c3d5956a6ee1f18d23ab6ebaba,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x43510a470ec6e9940c6d29839627511cf59b717db24a64532087b4fe607a8350,7140058
0xd57c349af38c01acf9fb7a9624beae7eddd618e2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x10b3a9acbf62e1193e2369bd7f8b4432e88c1063863e341ef189f0378a5fd234,7140060
0x9371e54b47b287d14b1ba504c27b5fa5f29aef66,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xc4abda9ab7aa62dca83542e131ee2195bac52e32ef101e1bdcf79fdfdbd3bd2f,7140060
0x71b8c1891499bac2718400662525d9dad7d4d557,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1706,0xc5ed321f069b6d7942510b4b962cbe303f0c2be7b50a64f5824169faf6297611,7140061
0x7ac3b9737bf56534520b53831022bfd1e0034e03,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x713c1dbf69af96b827896231ae98e11a86a6c73e4f23748f116d51079827ea51,7140061
0xaef17181488008faa1d3c8c3fcbce63f6f9e6bb3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1705,0x9cc94808b48ad6cd8740a744f2f09de9da480ebcc661fb336a09d01e172d6dab,7140062
0x7490ae18c817c00724749ec5ffceeae26dc06446,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1705,0xbb43bd56544ed5d5cb5b30e79068077684b7caf9b1fb999d4b1b365f19ca21ec,7140062
0xf4ed83f0918c4b22664f8bb2cfadd9395e8da333,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0542,0xae6a196c9cbafe124871fff9384fa4efabf53420a1c2f0b534a85752a2161c75,7140062
0xbf66883e9e003c742570d9c77664b0c7f683d130,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1702,0x2e1b77342f089df66861d4c19e3dab3bc441b78eebc9c6b44be0cd0608c4d32e,7140062
0x722b6bca084f2e0de446f927b37aafdd3dc2105a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x078e9d6e02bf695e481b908c244d3292007152c9a26aa75b84f50c73ee84a584,7140063
0x6abb273d4ad743191a92154ecf83b2f3e7aad8a9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0541,0x00ae86428b981df43782e6bffbc9649a5698f3ccfeb439f22a736ca370d6dc63,7140063
0xd3b8e9ec980c41840f27870a4d653bad8dd5f3e1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1699,0x41de5fb9f6876ab22cc0306b2208ee44573e58310c4bb77a982fb662ab34a5da,7140063
0x9731922d69ee1db4569c4e27d73f69c109594c53,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x11f04f7c555e788d5c960edb32edd9f5a6c6014c3b8af0c64c253711abd6aac1,7140063
0x1e7f31151a2abb9851eb6594be9cc335543dab9b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1698,0x6faae3c962aaf0020ee3d85a2e4d92fac99e70c0e36e062222bfda8d4519688c,7140063
0xf5a86333b735375abf6c5cf75f38e6a6a11efdb8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x67b6a13673f124eebe132ced17c416321efcb663b7574f9eb3b47fb2a6258f43,7140064
0x55d298cc35aa2b2e1ffb3fbcf71ebfe82f0eb763,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1698,0x1b845a2f6880f9f76de777c3cf1dfd370a4b7af4b63dd144547c9979769ad1ab,7140064
0x6529d8d2bcf644ff81c9b802795cc684c4ae8a0a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xad7b30c8964db2004f819b2f212843e355887fef66f28a05ea803c5d585dcd8f,7140064
0xdd9deb1e08ddeeba4e80af2255b6e33dac0307bd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xd065cfe3609ecf2cc65d493138f1e743b4ba0cabb72ff8f6908dcefddaaf0001,7140064
0xaff9abc10dd41c0d0f3673f4d8e3ee244ed58a4d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1697,0xa2bcf69338880d1504beb96353cc0da42a2cc0f076f09226e902fee0070e005f,7140064
0xe8f4f0238327da38bfa4e570c0199ab592c2b85d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1697,0xdd7436fcd929487a536b21dfce8f869c66239eb3dfb8c2c9109147482c995b6d,7140064
0x2eda8fb3b1ebd3727cd7dd04be6ad07f4cd1236f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1694,0x36e760193da17c1016f8e2949a5448067db5226fab4b4f46ee835f2b7b504f1b,7140065
0x1c6a87137f91888e45e04f024fac7d90aae4eace,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0537,0xce972cb9f0f0daa0ad55ea967e2f8f4bdb94be608c63a3c50bb48bd58752d6b8,7140065
0x18adafb156b36b400a9b23dbcac30fac88c39326,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1693,0x90ac2dbb7ab5c4524fe9d3a4c69a995661a3144b6124b38208f2e232267bac00,7140065
0x83b147ef3ce9e2c3cf663d6879cdf5b1f8b1daf8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0537,0xb13458f2f771f5653b47ed6bf93dbc08aadb7dcf5b50c6cb17f0132c9683c13b,7140066
0x61ff98e26b3bc3f7ff51db85d6ce312df272764e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xfd51caca8e8f552c1baf66d2a9f059328244ed6b233757bc4cc9d312621272aa,7140066
0xd7985f53f6f49b77a5e11a060d72d74f0e00ad90,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0xb75b774e70b83d32a53a6cadf43a1f5cfc07ee576312a35f05fda5f99edcbe67,7140067
0x5e8b1883d59a38a80223847e7b030aa2e79e8072,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0536,0xe884c0ac26a5a5198ec0b1daf31ea09a76ecad366860788365e0bba89f75ba4c,7140067
0x128d0716147e9260daf86a8c3683a498e3047333,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1691,0xd4c312216d04b26b9a5210e236e2e4c103f078e93af68432e7daf5348dc039e7,7140067
0x8d54ccfafab9463b623a7f63b9f2a97cc0612aa9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0535,0x1d087c7e5dbc143cb99ee8fdd8e87af6247f62274829a7611f3cb39bfefe45ee,7140068
0x70a4c9c1a28038ee7f383713ee9b6a38ee5a2f18,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0535,0xc63d7f6246b4018cf5f0e3ea788dc71721f3f455ab5fbad40d79e09ee4a0b687,7140069
0xe135df96abf4ea4e1cd51091344133f8f1554339,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x7cd718cc36e33a3c0e7538d2625de47506a3efe954b2d2f98a572c52df6976e3,7140069
0x957cb714312ab37cc386e6c7a8a865af1834ca76,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0047,0x01ab95129afebddde647890177aba4ef0f71a5eb679397099b8e504aff0a726d,7140070
